period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1870	161	159	2	0.9875776398	0.0124223602	16.45603630180909	0.20699416731835332
1871	143	141	2	0.9860139860	0.0139860140	14.601457867545102	0.20711287755383123
1872	146	144	2	0.9863013699	0.0136986301	15.520820534045566	0.21556695186174396
1873	125	120	5	0.9600000000	0.0400000000	12.884955493753104	0.536873145573046
1874	88	86	2	0.9772727273	0.0227272727	9.357173089205412	0.21760867649314913
1875	154	154	0	1.0000000000	0.0000000000	16.218662962913815	0.0
1876	129	129	0	1.0000000000	0.0000000000	13.040114728748934	0.0
1877	162	160	2	0.9876543210	0.0123456790	16.115483555156253	0.20144354443945311
1878	136	135	1	0.9926470588	0.0073529412	13.131255949188459	0.09726856258658118
1879	130	128	2	0.9846153846	0.0153846154	12.722497092213654	0.19878901706583835
