period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	188	140	48	0.7446808511	0.2553191489	22.470752309551948	7.7042579347035245
2001	193	116	77	0.6010362694	0.3989637306	19.70307801144987	13.07876730070379
2002	300	146	154	0.4866666667	0.5133333333	12.646725840639128	13.339697119578258
2003	324	188	136	0.5802469136	0.4197530864	14.675202638788777	10.616104036570604
2004	1114	572	542	0.5134649910	0.4865350090	12.027157911305723	11.396362915957521
2005	2062	982	1080	0.4762366634	0.5237633366	12.2134658112133	13.43232492475597
2006	3105	1484	1621	0.4779388084	0.5220611916	12.360760283377926	13.501881684201898
2007	4393	1934	2459	0.4402458457	0.5597541543	11.39733569068423	14.491234986242256
2008	6612	2930	3682	0.4431336963	0.5568663037	12.279790199993986	15.431463316169916
2009	8766	3804	4962	0.4339493498	0.5660506502	12.869086430658673	16.786647441884423
2010	11395	4593	6802	0.4030715226	0.5969284774	12.898367324495569	19.10182768151946
2011	12275	5104	7170	0.4158044807	0.5841140530	13.815612696924859	19.40790420002963
2012	12425	5154	7271	0.4148088531	0.5851911469	14.450248415723296	20.38567253215446
2013	11874	5070	6804	0.4269833249	0.5730166751	15.748694277155293	21.134934095022608
2014	10992	4602	6390	0.4186681223	0.5813318777	16.617179344082018	23.073397655081287
2015	9972	4227	5745	0.4238868833	0.5761131167	17.61583864181859	23.94203761467892
2016	8603	3654	4949	0.4247355574	0.5752644426	16.457357439773855	22.28994580444466
2017	7884	3466	4418	0.4396245561	0.5603754439	18.52678828193577	23.61550797160768
2018	8473	3607	4866	0.4257051812	0.5742948188	19.02525601417247	25.665898465473592
2019	8586	3633	4953	0.4231306778	0.5768693222	19.458656428888887	26.528688492234142
2020	10724	4446	6278	0.4145841104	0.5854158896	20.132029982270907	28.42754930919855
2021	10727	4248	6479	0.3960100681	0.6039899319	19.838025139914816	30.256724312972718
2022	10932	4334	6598	0.3964507867	0.6035492133	20.62607661968777	31.400750700669107
