period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	5	3	2	0.6000000000	0.4000000000	0.9441563019285966	0.6294375346190644
2001	8	4	4	0.5000000000	0.5000000000	1.2155224649823173	1.2155224649823173
2002	18	16	2	0.8888888889	0.1111111111	2.653898319534997	0.3317372899418746
2003	20	17	3	0.8500000000	0.1500000000	2.3925842274092197	0.4222207460133917
2004	40	30	10	0.7500000000	0.2500000000	1.2878119842581297	0.4292706614193766
2005	61	51	10	0.8360655738	0.1639344262	1.2129111971110071	0.23782572492372692
2006	92	79	13	0.8586956522	0.1413043478	1.3800838664737065	0.22710240840706564
2007	133	106	27	0.7969924812	0.2030075188	1.2011749576143884	0.3059596590149858
2008	194	163	31	0.8402061856	0.1597938144	1.3102504712581085	0.24918873993252372
2009	249	205	44	0.8232931727	0.1767068273	1.3395678782731402	0.28751700801960084
2010	282	226	56	0.8014184397	0.1985815603	1.3078090441164092	0.32405887818813683
2011	429	353	76	0.8228438228	0.1771561772	1.8747916119996286	0.4036378541415631
2012	427	326	101	0.7634660422	0.2365339578	1.7897804578977616	0.5545025345020672
2013	365	291	74	0.7972602740	0.2027397260	1.789006195439115	0.4549362833762698
2014	275	227	48	0.8254545455	0.1745454545	1.722629485391381	0.36425645506073256
2015	226	167	59	0.7389380531	0.2610619469	1.4584188244038672	0.5152497643103483
2016	252	200	52	0.7936507937	0.2063492063	1.7308605636211638	0.45002374654150257
2017	277	216	61	0.7797833935	0.2202166065	2.1895234243781436	0.6183376337364201
2018	318	245	73	0.7704402516	0.2295597484	2.6345503579568947	0.7849884740034829
2019	365	276	89	0.7561643836	0.2438356164	2.8681220044232263	0.9248654289625621
2020	366	278	88	0.7595628415	0.2404371585	2.6127882658513566	0.8270696668881992
2021	329	268	61	0.8145896657	0.1854103343	2.4543024003498735	0.558628531422919
2022	269	214	55	0.7955390335	0.2044609665	2.216799970928844	0.5697383102854505
2023	318	253	65	0.7955974843	0.2044025157	2.5011282015936223	0.6425823442829464
2024	292	235	57	0.8047945205	0.1952054795	2.593964429793635	0.6291743510563285
