period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1810	0	0	0	NaN	NaN	0.0	0.0
1811	1	0	1	0.0000000000	1.0000000000	0.0	6.337376579591113
1812	0	0	0	NaN	NaN	0.0	0.0
1813	1	1	0	1.0000000000	0.0000000000	6.570215897294386	0.0
1814	1	0	1	0.0000000000	1.0000000000	0.0	6.367317831036854
1815	4	2	2	0.5000000000	0.5000000000	11.982864503759624	11.982864503759624
1816	0	0	0	NaN	NaN	0.0	0.0
1817	1	0	1	0.0000000000	1.0000000000	0.0	6.079618686315994
1818	3	0	3	0.0000000000	1.0000000000	0.0	18.584827346953947
1819	1	0	1	0.0000000000	1.0000000000	0.0	6.6351276930324525
