period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1	0	1	0.0000000000	1.0000000000	0.0	192.8268414963363
2001	1	0	1	0.0000000000	1.0000000000	0.0	272.6281352235551
2002	5	4	1	0.8000000000	0.2000000000	304.5994517209869	76.14986293024673
2003	7	3	4	0.4285714286	0.5714285714	98.67447291385719	131.5659638851429
2004	114	63	51	0.5526315789	0.4473684211	241.11694554584284	195.18990829901563
2005	273	124	149	0.4542124542	0.5457875458	189.5444818098441	227.7590950779578
2006	598	249	349	0.4163879599	0.5836120401	220.45367418363526	308.98928630557714
2007	1175	445	730	0.3787234043	0.6212765957	241.39049604933263	395.98890363148945
2008	1715	614	1101	0.3580174927	0.6419825073	254.31117498804034	456.02052713653484
2009	2390	737	1653	0.3083682008	0.6916317992	231.84762106094982	520.0055869928765
2010	3110	932	2178	0.2996784566	0.7003215434	256.90678170503963	600.3679941561977
2011	3729	1055	2674	0.2829176723	0.7170823277	252.20783455548548	639.2452602856571
2012	3426	1017	2409	0.2968476357	0.7031523643	265.01511263663457	627.7496620861874
2013	2894	781	2113	0.2698686938	0.7301313062	233.69065162588552	632.2514044628631
2014	2345	744	1601	0.3172707889	0.6827292111	266.39778632033045	573.2565267457649
2015	1831	506	1325	0.2763517204	0.7236482796	227.55072672326955	595.8591164196288
2016	1269	374	895	0.2947202522	0.7052797478	249.89559842980037	598.0121941033993
2017	956	306	650	0.3200836820	0.6799163180	244.51518870819268	519.3950086938734
2018	834	304	530	0.3645083933	0.6354916067	255.99633521035906	446.30940020227075
2019	789	253	536	0.3206590621	0.6793409379	231.6001464664958	490.6627608934456
2020	859	317	542	0.3690337602	0.6309662398	336.74361488428025	575.7572216633434
2021	772	320	452	0.4145077720	0.5854922280	395.8989814261518	559.2073112644395
