period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	136	0	136	0.0000000000	1.0000000000	0.0	19.870076001579672
2004	1990	0	1990	0.0000000000	1.0000000000	0.0	20.62993709901078
2005	5214	2	5211	0.0003835827	0.9994246260	0.00860651091070841	22.42426417785076
2006	10645	17	10628	0.0015969939	0.9984030061	0.03623655387780642	22.65424085960745
2007	15473	28	15445	0.0018096038	0.9981903962	0.04409824327592191	24.324905978450502
2008	15560	18	15542	0.0011568123	0.9988431877	0.028904265826276636	24.95722774844397
2009	16268	13	16255	0.0007991148	0.9992008852	0.02191436037212863	27.401379065303914
2010	11860	5	11855	0.0004215852	0.9995784148	0.012133699006458509	28.76900034431312
2011	11526	4	11522	0.0003470415	0.9996529585	0.01108973764411582	31.94398928387562
2012	10237	7	10230	0.0006837941	0.9993162059	0.02410357131046393	35.225647786578
2013	7601	1	7600	0.0001315616	0.9998684384	0.004813182390136657	36.5801861650386
2014	5406	2	5404	0.0003699593	0.9996300407	0.014435628806427203	39.005069034966304
2015	3510	2	3507	0.0005698006	0.9991452991	0.022519645942072963	39.48819915942494
2016	2453	1	2452	0.0004076641	0.9995923359	0.01563480888822625	38.33655139393077
2017	2452	4	2448	0.0016313214	0.9983686786	0.0649816048448465	39.76874216504606
2018	2316	3	2313	0.0012953368	0.9987046632	0.053050232770274666	40.90172946588177
2019	1882	1	1881	0.0005313496	0.9994686504	0.021847067295565084	41.09433358295792
2020	1717	1	1716	0.0005824112	0.9994175888	0.02397704744383934	41.144613413628306
2021	1763	2	1761	0.0011344299	0.9988655701	0.04912754515380226	43.25680350792288
2022	1435	0	1435	0.0000000000	1.0000000000	0.0	43.479645420613146
