period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	20	4	16	0.2000000000	0.8000000000	8.944763847053483	35.77905538821393
2005	96	36	60	0.3750000000	0.6250000000	10.90695578986659	18.178259649777647
2006	133	43	90	0.3233082707	0.6766917293	10.306533071627289	21.571813405731532
2007	147	64	83	0.4353741497	0.5646258503	11.56553629211075	14.99905487883113
2008	156	51	105	0.3269230769	0.6730769231	6.6289121955087165	13.647760402517946
2009	160	50	110	0.3125000000	0.6875000000	5.6427135357976566	12.413969778754845
2010	214	69	145	0.3224299065	0.6775700935	6.988522213169779	14.6860249407191
2011	189	48	141	0.2539682540	0.7460317460	5.146313995486683	15.11729736174213
2012	176	52	124	0.2954545455	0.7045454545	5.44925719812818	12.994382549382584
2013	234	76	158	0.3247863248	0.6752136752	5.444967002067082	11.319799820086827
2014	221	65	156	0.2941176471	0.7058823529	4.0434213689842835	9.70421128556228
2015	280	94	186	0.3357142857	0.6642857143	4.895805284448891	9.687444499015891
2016	337	89	248	0.2640949555	0.7359050445	4.097245780746066	11.417044422753083
2017	265	90	175	0.3396226415	0.6603773585	4.251454647017073	8.266717369199863
2018	181	54	127	0.2983425414	0.7016574586	2.8727734808534433	6.756337630896061
2019	198	56	142	0.2828282828	0.7171717172	3.06824701843096	7.780197796735648
2020	161	43	118	0.2670807453	0.7329192547	2.687648996541246	7.375408874229465
2021	187	58	129	0.3101604278	0.6898395722	3.877077394887418	8.623154895525465
2022	138	35	103	0.2536231884	0.7463768116	2.500639627893392	7.359025190657696
2023	71	10	61	0.1408450704	0.8591549296	1.333066364576054	8.131704823913932
