period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	0	0	0	NaN	NaN	0.0	0.0
2005	8	0	8	0.0000000000	1.0000000000	0.0	2.423767953303687
2006	4	0	4	0.0000000000	1.0000000000	0.0	0.9587472624769572
2007	4	0	4	0.0000000000	1.0000000000	0.0	0.7228460182569219
2008	11	0	11	0.0000000000	1.0000000000	0.0	1.42976537550188
2009	17	0	17	0.0000000000	1.0000000000	0.0	1.9185226021712032
2010	13	0	13	0.0000000000	1.0000000000	0.0	1.3166780981334367
2011	18	0	18	0.0000000000	1.0000000000	0.0	1.9298677483075057
2012	9	0	9	0.0000000000	1.0000000000	0.0	0.9431406689068004
2013	8	0	8	0.0000000000	1.0000000000	0.0	0.5731544212702191
2014	17	0	17	0.0000000000	1.0000000000	0.0	1.0575102041958895
2015	12	0	12	0.0000000000	1.0000000000	0.0	0.6249964192913477
2016	21	0	21	0.0000000000	1.0000000000	0.0	0.9667658583782851
2017	12	0	12	0.0000000000	1.0000000000	0.0	0.5668606196022764
2018	19	0	19	0.0000000000	1.0000000000	0.0	1.0107906691891746
2019	11	0	11	0.0000000000	1.0000000000	0.0	0.602691378620367
2020	14	0	14	0.0000000000	1.0000000000	0.0	0.875048510501801
2021	6	0	6	0.0000000000	1.0000000000	0.0	0.4010769718849053
2022	8	0	8	0.0000000000	1.0000000000	0.0	0.5715747720899181
2023	0	0	0	NaN	NaN	0.0	0.0
