period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1296	80	1216	0.0617283951	0.9382716049	13.09774849703336	199.08577715490708
2001	1127	45	1082	0.0399290151	0.9600709849	7.7441098300632545	186.20281858063203
2002	2414	128	2286	0.0530240265	0.9469759735	11.170916240295485	199.50558222902717
2003	3934	242	3692	0.0615149975	0.9384850025	12.479450161614036	190.38896692842573
2004	25369	1611	23758	0.0635027001	0.9364972999	11.200857489258336	165.18309883910584
2005	56783	3051	53731	0.0537308702	0.9462515189	9.755088542424053	171.79634954866825
2006	109280	5570	103710	0.0509699854	0.9490300146	9.45422798999457	176.03195419072472
2007	152973	7563	145409	0.0494400973	0.9505533656	9.394271765343925	180.61769973911078
2008	171105	7750	163350	0.0452938254	0.9546769527	8.992182156223524	189.531994221821
2009	182416	7627	174788	0.0418110253	0.9581834927	8.573345385116614	196.47540227792877
2010	171408	6513	164894	0.0379970596	0.9619971063	8.470092148191155	214.44301776198873
2011	169730	6357	163372	0.0374536028	0.9625405055	8.697839355318282	223.53050356411174
2012	154922	5585	149336	0.0360503996	0.9639431456	8.622793525754654	230.56284583027696
2013	126970	4406	122564	0.0347011105	0.9652988895	8.30878680228231	231.12985602245325
2014	101453	3462	97991	0.0341241757	0.9658758243	8.320368547239955	235.50584468878984
2015	80870	2584	78286	0.0319525164	0.9680474836	7.845839909322738	237.7010151475386
2016	66912	2221	64691	0.0331928503	0.9668071497	7.754417967038801	225.86269820157906
2017	63343	2034	61309	0.0321108883	0.9678891117	8.167364542000398	246.1813926772381
2018	61838	1952	59886	0.0315663508	0.9684336492	7.912666954384532	242.75510923681975
2019	57439	1765	55673	0.0307282508	0.9692543394	7.570916485177357	238.8077243508663
2020	63440	1924	61516	0.0303278689	0.9696721311	7.305990587613342	233.59423959855633
2021	64259	1768	62490	0.0275136557	0.9724707823	6.911525951132204	244.2880411121332
2022	62530	1672	60858	0.0267391652	0.9732608348	6.850826694624814	249.35861900806034
2023	55168	1442	53726	0.0261383411	0.9738616589	6.689122294518501	249.223151453052
2024	46030	1371	44658	0.0297849229	0.9701933522	7.874175748685073	256.48792165191685
